time,compression,rejection,clustering,direction,entry_price,mfe,mae,duration,outcome,be_saved,tp2_hit
2025-12-04 20:00:00,False,False,True,SHORT,4202.63,7.789999999999964,56.470000000000255,0,LOSS,False,False
2025-12-04 22:30:00,False,False,True,SHORT,4199.65,7.759999999999309,59.45000000000073,4,LOSS,False,False
2025-12-05 02:00:00,False,False,True,LONG,4210.35,48.75,18.460000000000036,0,LOSS,False,False
2025-12-05 04:30:00,False,False,True,LONG,4210.61,17.980000000000473,3.7100000000000364,6,WIN,False,True
2025-12-05 07:00:00,False,False,True,LONG,4218.27,12.4399999999996,4.040000000000873,3,WIN,True,False
2025-12-05 09:30:00,False,False,True,LONG,4230.71,28.390000000000327,38.81999999999971,0,LOSS,False,False
2025-12-05 12:00:00,False,True,True,LONG,4227.19,31.910000000000764,35.29999999999927,3,LOSS,False,False
2025-12-05 14:30:00,False,False,True,LONG,4229.7,29.400000000000546,37.80999999999949,0,LOSS,False,False
2025-12-08 01:00:00,False,False,True,LONG,4209.43,9.389999999999418,32.789999999999964,2,LOSS,False,False
2025-12-08 03:30:00,False,False,True,LONG,4211.73,7.0900000000001455,35.089999999999236,0,LOSS,False,False
2025-12-08 06:00:00,False,False,True,LONG,4213.52,5.299999999999272,43.25,0,LOSS,False,False
2025-12-08 08:30:00,False,False,True,SHORT,4204.67,34.399999999999636,11.850000000000364,0,LOSS,False,False
2025-12-08 11:00:00,False,False,True,SHORT,4203.17,32.899999999999636,12.300000000000182,0,LOSS,False,False
2025-12-08 13:30:00,False,False,True,LONG,4213.9,1.5700000000006185,43.6299999999992,1,LOSS,False,False
2025-12-08 16:00:00,False,False,True,SHORT,4197.48,27.209999999999127,23.0,0,LOSS,False,False
2025-12-08 18:30:00,False,False,True,SHORT,4176.64,6.369999999999891,44.789999999999964,2,LOSS,False,False
2025-12-08 21:00:00,False,False,True,LONG,4195.66,25.770000000000437,25.389999999999418,0,LOSS,False,False
2025-12-08 23:30:00,False,False,True,LONG,4195.48,25.950000000000728,25.209999999999127,3,LOSS,False,False
2025-12-09 03:00:00,False,False,True,SHORT,4188.25,17.979999999999563,33.18000000000029,2,LOSS,False,False
2025-12-09 05:30:00,False,False,True,SHORT,4186.0,15.729999999999563,4.130000000000109,5,WIN,False,True
2025-12-09 08:00:00,False,False,True,LONG,4196.23,25.200000000000728,6.809999999999491,0,LOSS,False,False
2025-12-09 10:30:00,False,False,True,LONG,4190.75,15.1899999999996,1.9899999999997817,1,WIN,False,True
2025-12-09 13:00:00,False,False,True,LONG,4213.24,8.19000000000051,25.26000000000022,0,LOSS,False,False
2025-12-09 15:30:00,False,False,True,SHORT,4195.91,7.930000000000291,25.520000000000437,0,LOSS,False,False
2025-12-09 18:00:00,False,False,True,LONG,4220.48,0.9500000000007276,32.5,0,LOSS,False,False
2025-12-09 20:30:00,False,False,True,SHORT,4201.32,19.23999999999978,37.36000000000058,1,LOSS,False,False
2025-12-09 23:00:00,False,False,True,LONG,4216.07,27.720000000000255,33.98999999999978,7,LOSS,False,False
2025-12-10 02:30:00,False,False,True,AMBIGUOUS,0.0,0.0,0.0,100,NOISE,False,False
2025-12-10 05:00:00,False,False,True,SHORT,4206.95,24.86999999999989,40.68000000000029,8,LOSS,False,False
2025-12-10 07:30:00,False,False,True,LONG,4212.0,35.63000000000011,29.920000000000073,2,LOSS,False,False
2025-12-10 10:00:00,False,False,True,SHORT,4200.06,12.080000000000837,3.899999999999636,6,WIN,True,False
2025-12-10 12:30:00,False,False,True,LONG,4206.53,41.100000000000364,24.449999999999818,0,LOSS,False,False
2025-12-10 15:00:00,False,False,True,LONG,4202.3,45.32999999999993,20.220000000000255,0,LOSS,False,False
2025-12-10 17:30:00,False,False,True,LONG,4207.01,74.81999999999971,24.93000000000029,0,LOSS,False,False
2025-12-10 20:00:00,False,False,True,LONG,4205.19,80.67000000000007,23.109999999999673,0,LOSS,False,False
2025-12-10 22:30:00,False,False,True,LONG,4238.68,47.17999999999938,34.340000000000146,0,LOSS,False,False
2025-12-11 02:00:00,False,False,True,LONG,4243.79,42.06999999999971,39.44999999999982,2,LOSS,False,False
2025-12-11 04:30:00,False,False,True,SHORT,4220.69,11.259999999999309,4.260000000000218,0,WIN,True,False
2025-12-11 07:00:00,False,False,True,SHORT,4208.59,4.25,80.23999999999978,3,LOSS,False,False
2025-12-11 09:30:00,False,False,True,LONG,4218.03,99.82999999999993,12.659999999999854,1,LOSS,False,False
2025-12-11 12:00:00,False,False,True,SHORT,4210.51,5.140000000000327,128.71999999999935,2,LOSS,False,False
2025-12-11 14:30:00,False,False,True,LONG,4221.72,124.40999999999985,16.350000000000364,0,LOSS,False,False
2025-12-12 04:00:00,False,False,True,LONG,4280.17,15.269999999999527,3.8400000000001455,5,WIN,False,True
2025-12-12 06:30:00,False,False,True,SHORT,4266.3,8.860000000000582,87.21000000000004,1,LOSS,False,False
2025-12-19 12:00:00,False,False,True,SHORT,4321.04,1.269999999999527,99.42000000000007,0,LOSS,False,False
2025-12-19 14:30:00,False,False,True,LONG,4331.35,97.89999999999964,11.579999999999927,0,LOSS,False,False
2026-02-19 01:00:00,False,False,True,LONG,4987.58,34.659999999999854,27.050000000000182,0,LOSS,False,False
2026-02-19 03:30:00,False,False,True,LONG,4988.89,21.960000000000036,4.670000000000073,3,WIN,False,True
2026-02-19 06:00:00,False,False,True,LONG,4984.89,37.349999999999454,21.11999999999989,0,LOSS,False,False
2026-02-19 08:30:00,False,False,True,LONG,5010.85,9.139999999999418,1.6200000000008004,0,WIN,True,False
2026-02-19 11:00:00,False,False,True,SHORT,5006.3,42.529999999999745,36.38000000000011,0,LOSS,False,False
2026-02-19 13:30:00,False,False,True,SHORT,4978.23,14.459999999999127,64.45000000000073,0,LOSS,False,False
2026-02-19 16:00:00,False,False,True,SHORT,4971.82,8.049999999999272,92.42000000000007,0,LOSS,False,False
2026-02-19 18:30:00,False,False,True,LONG,5022.24,54.18000000000029,32.840000000000146,0,LOSS,False,False
2026-02-19 21:00:00,False,False,True,LONG,5007.05,91.90999999999985,25.470000000000255,0,LOSS,False,False
2026-02-19 23:30:00,False,False,True,LONG,5004.27,167.60999999999967,22.69000000000051,0,LOSS,False,False
2026-02-20 03:00:00,False,False,True,SHORT,4985.55,3.9700000000002547,191.26000000000022,0,LOSS,False,False
2026-02-20 05:30:00,False,False,True,LONG,5013.54,16.11999999999989,1.6300000000001091,1,WIN,False,True
2026-02-20 08:00:00,False,False,True,LONG,5020.14,9.519999999999527,3.8200000000006185,0,WIN,True,False
2026-02-20 10:30:00,False,False,True,LONG,5030.09,146.72000000000025,40.69000000000051,0,LOSS,False,False
2026-02-20 13:00:00,False,False,True,SHORT,5019.64,30.24000000000069,157.17000000000007,0,LOSS,False,False
2026-02-20 15:30:00,False,False,True,LONG,5033.43,15.38000000000011,2.4500000000007276,0,WIN,True,False
2026-02-20 18:00:00,False,False,True,LONG,5064.24,154.85000000000036,11.389999999999418,0,LOSS,False,False
2026-02-20 20:30:00,False,False,True,LONG,5076.42,21.73999999999978,4.220000000000255,2,WIN,False,True
2026-02-20 23:00:00,False,False,True,LONG,5098.96,8.88000000000011,1.6199999999998909,1,WIN,True,False
2026-02-23 02:30:00,False,False,True,LONG,5171.88,77.88000000000011,49.55000000000018,0,LOSS,False,False
2026-02-23 05:00:00,False,False,True,SHORT,5135.15,12.819999999999709,114.61000000000058,0,LOSS,False,False
2026-02-23 07:30:00,False,False,True,SHORT,5152.23,14.109999999999673,4.940000000000509,2,WIN,True,False
2026-02-23 10:00:00,False,False,True,SHORT,5124.99,2.6599999999998545,124.77000000000044,0,LOSS,False,False
2026-02-23 12:30:00,False,False,True,LONG,5157.71,92.05000000000018,16.279999999999745,0,LOSS,False,False
2026-02-23 15:00:00,False,False,True,SHORT,5145.54,51.399999999999636,104.22000000000025,0,LOSS,False,False
2026-02-23 17:30:00,False,False,True,LONG,5203.74,46.02000000000044,109.59999999999945,0,LOSS,False,False
2026-02-23 20:00:00,False,False,True,LONG,5219.09,18.86999999999989,4.1599999999998545,2,WIN,False,True
